1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.708984375000000000e-03,-1.617431640625000000e-03,-2.441406250000000000e-03,-2.593994140625000000e-03,3.082275390625000000e-03,-1.190185546875000000e-03,-3.967285156250000000e-03,-8.056640625000000000e-03,-1.086425781250000000e-02,3.387451171875000000e-03,9.838256835937500000e-01,5.645751953125000000e-03,-1.525878906250000000e-04,3.051757812500000000e-04,-2.746582031250000000e-03,4.638671875000000000e-03,-1.556396484375000000e-03,5.126953125000000000e-03,1.281738281250000000e-03,3.967285156250000000e-03,2.105712890625000000e-03,2.716064453125000000e-03,-5.432128906250000000e-03,-2.441406250000000000e-03,3.448486328125000000e-03,-3.997802734375000000e-03,9.845275878906250000e-01,1.617431640625000000e-03,1.922607421875000000e-03,2.410888671875000000e-03,-8.239746093750000000e-04,1.831054687500000000e-04,-5.004882812500000000e-03,-3.662109375000000000e-03,9.765625000000000000e-04,-2.258300781250000000e-03,1.129150390625000000e-03,1.281738281250000000e-03,5.493164062500000000e-04,-1.770019531250000000e-03,-5.004882812500000000e-03,6.164550781250000000e-03,9.854431152343750000e-01,4.547119140625000000e-03,-3.356933593750000000e-04,-5.035400390625000000e-03,-5.889892578125000000e-03,1.892089843750000000e-03,-3.997802734375000000e-03,2.319335937500000000e-03,2.075195312500000000e-03,8.239746093750000000e-04,-1.342773437500000000e-02,3.265380859375000000e-03,3.479003906250000000e-03,-1.556396484375000000e-03,-1.098632812500000000e-03,2.807617187500000000e-03,9.848022460937500000e-01,-5.218505859375000000e-03,9.460449218750000000e-04,-2.044677734375000000e-03,2.227783203125000000e-03,8.850097656250000000e-04
-1.617431640625000000e-03,-2.868652343750000000e-03,-1.739501953125000000e-03,-3.417968750000000000e-03,-5.279541015625000000e-03,1.770019531250000000e-03,-2.166748046875000000e-03,3.723144531250000000e-03,-3.601074218750000000e-03,7.781982421875000000e-03,2.380371093750000000e-03,9.855957031250000000e-01,1.556396484375000000e-03,-4.577636718750000000e-03,-2.380371093750000000e-03,-4.730224609375000000e-03,-3.387451171875000000e-03,-5.493164062500000000e-03,3.845214843750000000e-03,2.197265625000000000e-03,2.471923828125000000e-03,-7.324218750000000000e-03,3.387451171875000000e-03,-2.136230468750000000e-03,-3.753662109375000000e-03,4.241943359375000000e-03,2.288818359375000000e-03,9.851989746093750000e-01,2.014160156250000000e-03,-3.356933593750000000e-03,-3.051757812500000000e-03,-3.875732421875000000e-03,0.000000000000000000e+00,5.889892578125000000e-03,4.486083984375000000e-03,1.281738281250000000e-03,3.784179687500000000e-03,2.838134765625000000e-03,-1.617431640625000000e-03,3.265380859375000000e-03,5.859375000000000000e-03,4.638671875000000000e-03,1.464843750000000000e-03,9.848327636718750000e-01,3.662109375000000000e-03,7.019042968750000000e-04,-7.934570312500000000e-04,-1.708984375000000000e-03,5.523681640625000000e-03,2.349853515625000000e-03,-3.479003906250000000e-03,-4.730224609375000000e-03,-6.103515625000000000e-05,4.913330078125000000e-03,2.685546875000000000e-03,-5.126953125000000000e-03,-4.974365234375000000e-03,3.845214843750000000e-03,-3.753662109375000000e-03,9.859924316406250000e-01,9.796142578125000000e-03,1.831054687500000000e-04,3.936767578125000000e-03,-3.906250000000000000e-03
9.854431152343750000e-01,-9.847106933593750000e-01,1.159667968750000000e-03,4.119873046875000000e-03,9.863586425781250000e-01,-9.853820800781250000e-01,-5.950927734375000000e-03,-3.204345703125000000e-03,9.853515625000000000e-01,-9.853515625000000000e-01,1.129150390625000000e-03,1.403808593750000000e-03,9.851684570312500000e-01,-9.855651855468750000e-01,2.868652343750000000e-03,-9.857177734375000000e-03,9.849853515625000000e-01,-9.842529296875000000e-01,1.922607421875000000e-03,5.706787109375000000e-03,9.851684570312500000e-01,-9.837951660156250000e-01,-4.302978515625000000e-03,1.220703125000000000e-03,9.858093261718750000e-01,-9.851684570312500000e-01,-4.333496093750000000e-03,5.096435546875000000e-03,9.832153320312500000e-01,-9.838562011718750000e-01,4.150390625000000000e-03,5.187988281250000000e-03,9.844970703125000000e-01,-9.848632812500000000e-01,8.331298828125000000e-03,5.523681640625000000e-03,9.854431152343750000e-01,-9.849548339843750000e-01,-1.586914062500000000e-03,1.708984375000000000e-03,9.857482910156250000e-01,-9.853820800781250000e-01,-4.028320312500000000e-03,-7.995605468750000000e-03,9.853515625000000000e-01,-9.845275878906250000e-01,6.103515625000000000e-04,-4.394531250000000000e-03,9.847106933593750000e-01,-9.843750000000000000e-01,-2.624511718750000000e-03,3.692626953125000000e-03,9.852905273437500000e-01,-9.849853515625000000e-01,-2.197265625000000000e-03,6.622314453125000000e-03,9.861450195312500000e-01,-9.843444824218750000e-01,9.155273437500000000e-05,8.544921875000000000e-04,9.854736328125000000e-01,-9.850769042968750000e-01,-4.150390625000000000e-03,-5.493164062500000000e-04
-2.014160156250000000e-03,-9.185791015625000000e-03,-1.770019531250000000e-03,9.155273437500000000e-05,-1.770019531250000000e-03,3.479003906250000000e-03,-3.906250000000000000e-03,-2.319335937500000000e-03,9.815673828125000000e-01,9.813232421875000000e-01,9.823303222656250000e-01,9.797973632812500000e-01,2.136230468750000000e-03,4.974365234375000000e-03,-1.525878906250000000e-03,2.441406250000000000e-04,-1.464843750000000000e-03,1.831054687500000000e-03,1.647949218750000000e-03,-4.486083984375000000e-03,2.258300781250000000e-03,-3.753662109375000000e-03,-7.293701171875000000e-03,9.155273437500000000e-04,9.830017089843750000e-01,9.819641113281250000e-01,9.827270507812500000e-01,9.820861816406250000e-01,-4.089355468750000000e-03,-1.983642578125000000e-03,-7.629394531250000000e-04,2.319335937500000000e-03,-4.455566406250000000e-03,-3.967285156250000000e-03,8.544921875000000000e-04,-1.770019531250000000e-03,-5.187988281250000000e-04,-1.373291015625000000e-03,9.765625000000000000e-04,-2.441406250000000000e-04,9.826354980468750000e-01,9.826354980468750000e-01,9.818115234375000000e-01,9.807739257812500000e-01,-2.410888671875000000e-03,3.784179687500000000e-03,-6.500244140625000000e-03,1.892089843750000000e-03,-7.019042968750000000e-04,2.563476562500000000e-03,2.075195312500000000e-03,-5.950927734375000000e-03,-7.934570312500000000e-03,-2.044677734375000000e-03,2.746582031250000000e-03,-3.265380859375000000e-03,9.810485839843750000e-01,9.833679199218750000e-01,9.813842773437500000e-01,9.828491210937500000e-01,5.493164062500000000e-04,-6.713867187500000000e-04,2.532958984375000000e-03,6.713867187500000000e-04
-1.043701171875000000e-02,-2.746582031250000000e-03,9.682617187500000000e-01,2.746582031250000000e-03,3.692626953125000000e-03,3.631591796875000000e-03,9.680786132812500000e-01,-4.455566406250000000e-03,-1.159667968750000000e-02,3.631591796875000000e-03,9.665222167968750000e-01,5.889892578125000000e-03,6.561279296875000000e-03,1.861572265625000000e-03,9.660034179687500000e-01,8.544921875000000000e-04,-9.155273437500000000e-05,5.920410156250000000e-03,9.661865234375000000e-01,6.378173828125000000e-03,6.408691406250000000e-04,-6.347656250000000000e-03,9.690856933593750000e-01,5.493164062500000000e-04,3.417968750000000000e-03,-3.479003906250000000e-03,9.676818847656250000e-01,1.586914062500000000e-03,5.889892578125000000e-03,-4.699707031250000000e-03,9.644165039062500000e-01,-4.028320312500000000e-03,-2.990722656250000000e-03,2.685546875000000000e-03,9.671630859375000000e-01,2.502441406250000000e-03,-4.272460937500000000e-04,3.814697265625000000e-03,9.667358398437500000e-01,7.385253906250000000e-03,-4.913330078125000000e-03,5.096435546875000000e-03,9.677429199218750000e-01,5.462646484375000000e-03,-1.525878906250000000e-03,2.471923828125000000e-03,9.652709960937500000e-01,2.014160156250000000e-03,-5.371093750000000000e-03,4.699707031250000000e-03,9.678344726562500000e-01,4.821777343750000000e-03,3.479003906250000000e-03,0.000000000000000000e+00,9.671630859375000000e-01,2.685546875000000000e-03,-1.739501953125000000e-03,2.655029296875000000e-03,9.667968750000000000e-01,-5.218505859375000000e-03,-3.692626953125000000e-03,3.265380859375000000e-03,9.667968750000000000e-01,1.525878906250000000e-04
-4.821777343750000000e-03,3.204345703125000000e-03,-2.960205078125000000e-03,9.664611816406250000e-01,1.861572265625000000e-03,4.821777343750000000e-03,1.434326171875000000e-03,9.666137695312500000e-01,-3.692626953125000000e-03,7.049560546875000000e-03,2.532958984375000000e-03,9.678344726562500000e-01,-4.730224609375000000e-03,1.190185546875000000e-03,2.655029296875000000e-03,9.659423828125000000e-01,2.532958984375000000e-03,-1.373291015625000000e-03,1.220703125000000000e-03,9.670715332031250000e-01,2.197265625000000000e-03,-5.798339843750000000e-04,2.136230468750000000e-04,9.656066894531250000e-01,-4.302978515625000000e-03,4.119873046875000000e-03,1.708984375000000000e-03,9.670410156250000000e-01,8.544921875000000000e-04,-3.387451171875000000e-03,-1.220703125000000000e-04,9.669799804687500000e-01,2.136230468750000000e-04,-2.227783203125000000e-03,4.638671875000000000e-03,9.660034179687500000e-01,5.889892578125000000e-03,-1.312255859375000000e-03,5.981445312500000000e-03,9.678344726562500000e-01,5.981445312500000000e-03,5.004882812500000000e-03,2.136230468750000000e-03,9.684448242187500000e-01,-1.525878906250000000e-03,-1.220703125000000000e-03,-1.098632812500000000e-03,9.659423828125000000e-01,9.674072265625000000e-03,5.157470703125000000e-03,-1.525878906250000000e-04,9.668884277343750000e-01,-2.441406250000000000e-04,-3.936767578125000000e-03,-9.460449218750000000e-03,9.664001464843750000e-01,-4.455566406250000000e-03,4.577636718750000000e-03,-3.570556640625000000e-03,9.680480957031250000e-01,3.051757812500000000e-04,-1.617431640625000000e-03,2.929687500000000000e-03,9.679260253906250000e-01
-3.295898437500000000e-03,6.103515625000000000e-03,1.708984375000000000e-03,6.408691406250000000e-04,-5.706787109375000000e-03,2.838134765625000000e-03,5.249023437500000000e-03,2.441406250000000000e-04,9.668884277343750000e-01,-9.683532714843750000e-01,1.251220703125000000e-03,3.051757812500000000e-04,-2.136230468750000000e-03,-1.098632812500000000e-03,5.187988281250000000e-04,-7.751464843750000000e-03,-2.960205078125000000e-03,1.495361328125000000e-03,6.713867187500000000e-04,-8.270263671875000000e-03,4.089355468750000000e-03,-1.892089843750000000e-03,-5.920410156250000000e-03,-7.934570312500000000e-04,9.675292968750000000e-01,-9.669189453125000000e-01,-3.540039062500000000e-03,4.455566406250000000e-03,-2.624511718750000000e-03,5.432128906250000000e-03,4.272460937500000000e-03,-3.417968750000000000e-03,-1.739501953125000000e-03,4.241943359375000000e-03,2.349853515625000000e-03,-8.850097656250000000e-04,-2.868652343750000000e-03,-2.044677734375000000e-03,5.157470703125000000e-03,1.983642578125000000e-03,9.685974121093750000e-01,-9.672546386718750000e-01,-4.577636718750000000e-03,-8.666992187500000000e-03,-7.019042968750000000e-03,-3.967285156250000000e-03,3.814697265625000000e-03,-3.967285156250000000e-03,8.544921875000000000e-04,-6.866455078125000000e-03,6.011962890625000000e-03,3.204345703125000000e-03,-5.493164062500000000e-04,-3.479003906250000000e-03,-1.220703125000000000e-04,2.410888671875000000e-03,9.675292968750000000e-01,-9.661560058593750000e-01,5.493164062500000000e-04,1.495361328125000000e-03,-1.525878906250000000e-04,-9.460449218750000000e-04,1.159667968750000000e-03,-2.075195312500000000e-03
6.286621093750000000e-03,4.882812500000000000e-04,-3.112792968750000000e-03,2.258300781250000000e-03,6.713867187500000000e-03,1.831054687500000000e-04,1.068115234375000000e-03,-2.960205078125000000e-03,-9.765625000000000000e-04,-4.455566406250000000e-03,5.096435546875000000e-03,-2.258300781250000000e-03,9.821777343750000000e-01,-9.806213378906250000e-01,-1.922607421875000000e-03,6.011962890625000000e-03,-2.166748046875000000e-03,3.845214843750000000e-03,2.166748046875000000e-03,2.899169921875000000e-03,2.075195312500000000e-03,-2.624511718750000000e-03,-1.037597656250000000e-03,-1.068115234375000000e-03,5.187988281250000000e-04,-4.394531250000000000e-03,3.051757812500000000e-05,-9.155273437500000000e-05,9.826049804687500000e-01,-9.807434082031250000e-01,1.861572265625000000e-03,2.593994140625000000e-03,2.258300781250000000e-03,-6.500244140625000000e-03,-4.425048828125000000e-03,7.232666015625000000e-03,1.647949218750000000e-03,-4.730224609375000000e-03,7.019042968750000000e-04,-7.629394531250000000e-04,1.220703125000000000e-04,2.960205078125000000e-03,-3.692626953125000000e-03,-7.904052734375000000e-03,9.804687500000000000e-01,-9.807739257812500000e-01,8.544921875000000000e-04,-1.251220703125000000e-03,-6.713867187500000000e-03,7.293701171875000000e-03,-4.119873046875000000e-03,2.075195312500000000e-03,4.272460937500000000e-04,4.272460937500000000e-03,3.662109375000000000e-03,-4.516601562500000000e-03,4.272460937500000000e-04,-6.286621093750000000e-03,-4.974365234375000000e-03,2.227783203125000000e-03,9.827270507812500000e-01,-9.818115234375000000e-01,2.685546875000000000e-03,3.021240234375000000e-03
-2.532958984375000000e-03,4.241943359375000000e-03,-3.082275390625000000e-03,9.667358398437500000e-01,3.051757812500000000e-03,-2.960205078125000000e-03,-9.155273437500000000e-04,-9.685668945312500000e-01,5.493164062500000000e-04,3.356933593750000000e-03,4.699707031250000000e-03,-4.882812500000000000e-04,-6.439208984375000000e-03,-1.281738281250000000e-03,2.807617187500000000e-03,-3.997802734375000000e-03,5.187988281250000000e-04,2.716064453125000000e-03,-1.739501953125000000e-03,9.659118652343750000e-01,1.190185546875000000e-03,-4.577636718750000000e-04,-4.028320312500000000e-03,-9.672851562500000000e-01,-1.220703125000000000e-03,-1.159667968750000000e-03,-4.577636718750000000e-04,1.647949218750000000e-03,2.441406250000000000e-03,-1.831054687500000000e-03,-1.647949218750000000e-03,-1.342773437500000000e-03,1.007080078125000000e-03,1.586914062500000000e-03,7.019042968750000000e-04,9.682617187500000000e-01,3.845214843750000000e-03,-1.098632812500000000e-03,-2.929687500000000000e-03,-9.656677246093750000e-01,2.502441406250000000e-03,5.584716796875000000e-03,-4.455566406250000000e-03,-5.371093750000000000e-03,-3.509521484375000000e-03,2.746582031250000000e-03,7.934570312500000000e-03,3.204345703125000000e-03,-1.007080078125000000e-03,-6.256103515625000000e-03,-2.777099609375000000e-03,9.680175781250000000e-01,-9.185791015625000000e-03,-3.051757812500000000e-04,-9.460449218750000000e-04,-9.657287597656250000e-01,-5.157470703125000000e-03,2.960205078125000000e-03,-4.638671875000000000e-03,-5.065917968750000000e-03,8.850097656250000000e-04,7.324218750000000000e-04,-7.629394531250000000e-04,1.983642578125000000e-03
