1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6470719198e-04,1.0246400931e+00,1.4086592749e-02,5.3330284664e-03,4.1604989661e-03,-8.4494051188e-03,8.6731119566e-03,-1.1875110356e-02,1.4514458136e-02,-1.0509772530e-02,-2.7377026196e-02,-8.3510807668e-03,-1.2210932376e-03,8.6969640657e-04,4.5461451657e-03,-6.9379289631e-03
-6.1068354591e-03,2.2240886521e-02,1.0319765729e+00,4.0730955935e-03,7.2897020151e-03,-4.4094277907e-02,-3.4033166121e-03,8.8856218053e-03,2.2380668521e-03,-3.5983577975e-02,-6.5057257011e-03,1.1207507926e-02,-1.0338986016e-03,-1.7795707770e-03,2.2764986307e-03,-1.6089946876e-03
-1.8733443948e-03,2.2225411988e-03,6.9707909430e-03,1.0272993386e+00,4.7292464019e-03,-3.7410772308e-02,2.6973094598e-03,-7.4338089598e-03,2.8213522971e-03,1.5567184573e-02,1.2297220980e-02,7.7928433355e-04,2.5932162434e-03,-3.0533246557e-03,3.6639478760e-03,2.2660692863e-03
-8.0358890811e-03,2.2971841123e-02,2.6506569519e-03,3.8093011863e-03,1.0276270932e+00,-1.6710021298e-02,-1.8257669383e-03,-4.1004015297e-03,1.7830724563e-02,-2.7356440656e-02,-4.1769890697e-02,2.7514046201e-02,-6.1291639142e-03,-1.8731105938e-02,3.9913331914e-03,1.1959261805e-02
4.1908143536e-03,-2.7048147396e-03,-9.5762384341e-04,3.2852234399e-03,-1.2944656273e-02,1.0526655287e+00,1.3390311170e-02,9.2652686032e-03,-2.1223967544e-02,5.0831382072e-02,-4.9821571284e-03,-5.0757991098e-03,2.0110951605e-03,-6.9483954360e-03,5.0302282337e-03,6.3247063861e-03
-9.6862569330e-03,1.9258667623e-02,-4.3462857654e-03,1.0716534268e-02,9.8413201908e-03,-2.0469579886e-02,1.0584379815e+00,-3.3257806505e-03,1.9900643410e-02,-2.8919128406e-02,1.5771404969e-02,-2.0076252566e-02,1.8613437048e-03,-9.6984230163e-03,1.2774638499e-02,5.9154085845e-03
-5.1006335280e-03,-9.7482082544e-04,-5.3049986109e-03,-2.5037100868e-03,5.9553713708e-03,-2.1377264765e-02,1.7996866248e-02,1.0442846658e+00,1.7956555918e-02,-1.1714727912e-02,-1.5803746894e-02,1.6333315990e-02,-7.7013250392e-03,1.9549239595e-02,-1.1199833310e-02,-4.5369295797e-03
5.4614518884e-03,8.7577986503e-03,-1.4913985861e-02,2.5089328721e-03,1.2493236126e-02,-3.9369844784e-02,4.6903981964e-03,3.1026894632e-03,1.0136526756e+00,-1.0493585127e-02,1.6426368847e-02,-3.0261148886e-03,-7.2998916311e-03,9.3887831515e-04,3.2390784628e-02,1.0620548184e-02
-7.4784835295e-03,2.3856562669e-02,-3.0390537323e-03,2.9558884212e-03,1.9818549767e-02,-6.1442165080e-02,3.4281417652e-03,-3.5957115096e-03,5.1843792882e-03,1.0214860160e+00,1.0249380782e-02,6.5227660819e-03,-9.2910028042e-03,2.2703947139e-02,1.6986021840e-02,-6.5700993768e-03
-6.7752942672e-03,-2.9829506129e-03,4.7909966464e-03,-4.3802385976e-03,2.8230836823e-02,-2.5163631625e-02,-3.2702178751e-02,-7.0702128019e-03,1.9044991068e-02,-1.0197301440e-02,1.0342452231e+00,4.0766032870e-03,-5.4598432485e-03,-4.4867945803e-03,1.7844907741e-02,-7.5659774562e-03
-9.0248305290e-04,2.1323137183e-04,-1.9489490066e-03,-5.6132471934e-03,4.6430841139e-03,4.7082625980e-03,-2.6976962269e-02,7.1887229441e-03,6.1909058146e-04,-2.5111598962e-03,4.6752758385e-03,1.0499481532e+00,-8.4469959338e-04,-2.3511869506e-03,1.0618340213e-02,-1.2031865846e-03
3.8232887051e-04,-9.8870438432e-04,-9.5031150793e-04,3.7565470768e-04,3.6240475330e-03,7.8824642035e-03,2.7060752475e-03,1.5670968577e-02,1.7521183747e-02,-1.6057530895e-02,-4.6894563617e-02,-5.8332505933e-03,1.0196152447e+00,7.2548705269e-03,1.9368825911e-03,1.2179529367e-03
4.2196330509e-03,-2.1169332367e-03,-1.2371042628e-03,4.2053377706e-03,7.5723281133e-03,-1.8649155422e-02,-4.9498232366e-03,-3.6287531840e-04,4.9259089123e-03,-1.2565925878e-02,-2.7237957498e-02,7.5817663086e-03,-1.1418347048e-02,1.0537662731e+00,1.6914362122e-02,1.8632308304e-02
1.6722896800e-02,-2.9422332893e-02,-1.8362416656e-02,-4.4782225395e-03,-1.2178077054e-02,2.7948207429e-02,3.9040991283e-02,1.4023267454e-02,-3.1234109160e-02,4.5349253530e-02,3.4645160791e-02,6.0968872751e-03,4.7186726046e-03,1.5418059698e-02,1.0464348010e+00,3.9618359357e-03
5.5581994680e-04,-8.7410695141e-03,-9.7098090109e-03,-1.7489076088e-03,-3.8798818578e-03,1.6854755806e-02,9.3161531757e-03,-5.8993804235e-03,1.0676040410e-02,-9.2077787966e-04,-1.6405378801e-03,-1.4574614390e-02,2.5769325226e-03,-8.7520815294e-03,7.9674373832e-03,1.0523936518e+00
