1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4021224485e-02,1.0142989591e+00,-2.6901927349e-02,2.4538049263e-03,1.4514928848e-02,-1.7003290606e-02,1.5363937348e-02,-2.0360291327e-02,-3.6643218944e-02,3.5188959641e-02,8.5135515321e-03,-3.1203359560e-03,-2.4039248943e-03,9.6283993948e-03,1.4458268227e-02,4.4304280630e-02
-1.5055862480e-03,9.8289388966e-03,1.7095090773e-03,2.5115058220e-02,-1.8919978584e-02,-2.8070171733e-02,6.0287843633e-02,-2.9772117140e-02,-6.7639357393e-04,-2.6138389663e-03,-3.4040664219e-02,-1.1886576028e-02,-1.1205737253e-02,1.4936358638e-02,1.0315446459e+00,1.4199285457e-02
3.7510698630e-03,-1.6999884982e-02,6.2958526115e-03,-5.6844247729e-03,1.1874121942e-02,-2.4768255171e-04,-3.1243857486e-02,-8.6558609344e-03,7.2906837658e-03,-8.5963632936e-03,-2.7157508404e-02,1.7402874687e-02,6.8676008355e-03,-1.1795851186e-02,5.9927881874e-02,1.0251412910e+00
-5.8785905563e-04,-2.7029501109e-02,6.8241166084e-03,-2.1233466387e-02,-2.4074574221e-02,1.0613493581e+00,-1.9896676891e-02,4.5968034153e-03,-3.6369243128e-02,8.8290892853e-02,5.1077565160e-02,5.4688039146e-02,-6.0279606631e-03,-2.8310329400e-02,-2.2107673927e-02,-4.4038945541e-03
-7.6249275181e-03,1.9409211680e-02,7.5837149125e-03,-2.5446943820e-02,1.0469908678e+00,5.0162511971e-03,-8.5174947284e-03,2.7686835948e-02,-7.0906250729e-04,-3.1296370050e-03,-3.7140492176e-02,-3.1743269930e-02,-1.3349577608e-02,1.2301362200e-02,-5.0261985903e-03,-2.6070536655e-02
-3.6503098566e-03,1.0776686810e-02,-2.5810959455e-02,-7.0417674121e-03,-2.1480932665e-02,-2.7743358779e-02,4.5520540440e-02,1.3541904458e-02,2.7776137785e-03,1.2249564244e-02,1.1424367359e-01,1.0530408664e+00,2.1541089985e-02,4.6604568709e-03,-1.6040630969e-02,1.4069133153e-02
3.1898344361e-02,-8.1826954812e-03,-2.8557972254e-02,1.1666828261e-02,-3.4313328612e-02,1.2251612556e-02,1.0435268831e-01,-1.4738981901e-02,-3.1536887741e-02,-1.5260921507e-02,-9.9244072435e-01,-7.5466185607e-05,-2.1080390075e-03,-2.2522129693e-04,2.4754696510e-02,-3.2350849523e-02
-1.8916841721e-02,2.8966362939e-02,1.6298228161e-02,-4.0805392594e-03,2.0248770211e-02,-1.1394301726e-02,-1.0795677738e-01,1.2328516058e-02,3.3562599232e-02,9.8193339313e-01,-1.2069104241e-02,2.1816565853e-02,-1.7089673739e-02,-3.9783948053e-02,3.1775873886e-02,-2.1601055896e-02
-2.5747020824e-02,3.6085081306e-02,4.2891398317e-03,5.4079937494e-03,4.8594404846e-03,-1.6584098083e-02,3.8954757626e-02,-1.3204557468e-02,1.0651894962e+00,-1.7901688027e-02,-7.1030475894e-03,-1.5113920054e-02,-1.4321089655e-02,1.1342219707e-02,5.6426416986e-02,-6.2266317259e-03
-1.4154230478e-02,4.3627837544e-02,5.8591924915e-02,-2.7925425787e-02,2.6625690705e-02,2.2101333324e-04,-1.2256008275e-01,-1.0055696618e+00,1.9840206634e-02,-5.4081512129e-02,-6.2515026536e-02,6.2137620847e-02,1.4252568556e-02,2.0576074409e-02,-2.9695296308e-02,3.9268535957e-03
2.9641740091e-03,-1.5119376188e-02,4.7718112263e-03,1.3720264742e-02,-9.0180235451e-04,1.7090416607e-02,1.0533335724e+00,-2.2382639922e-02,7.0320939857e-03,2.6344606369e-02,-5.5418750802e-02,-1.1786502911e-02,1.9043110906e-02,-4.0804586630e-02,-1.1702330530e-02,-2.3154771366e-02
-5.2029866168e-04,-5.9384687864e-03,1.6568708639e-03,-1.3261126859e-03,2.1107931750e-03,1.8067877128e-03,-1.5344873962e-02,1.0781229507e-02,-3.7238383869e-02,3.1518099563e-02,4.5830258397e-02,4.5827996245e-02,1.0168074991e+00,-9.6060281685e-04,7.8876874181e-03,-2.4955261443e-03
-1.1387248337e-02,8.3155285851e-03,4.0094012276e-02,-2.2628698876e-02,3.3321796311e-02,6.7693258829e-03,-3.9565719475e-02,2.6308536407e-02,2.4531278425e-02,-7.5274757631e-02,-1.1021495318e-01,4.9693846646e-02,1.8896119144e-02,1.0474240199e+00,8.4849586686e-03,4.7773849900e-03
2.2634205301e-02,-9.1792647527e-03,1.0283413447e+00,-2.2678671986e-02,3.6680965861e-02,-1.0784559909e-01,-3.4907654498e-02,9.9598604079e-03,7.0202960560e-03,-9.5682366552e-03,5.4205467123e-03,-1.0149505169e-02,-3.3763974524e-03,-8.0867655545e-03,-2.9004286886e-03,2.4228186768e-03
4.8877845888e-03,3.7432923709e-03,-4.3988649340e-03,1.0575464310e+00,-7.1072222510e-04,1.2526353416e-03,6.0318995672e-02,-1.4459778526e-02,2.7219781232e-02,-5.4664710500e-03,-5.3102178774e-02,-1.1384151188e-02,-5.5427979082e-03,-3.6248833334e-02,1.5826139993e-02,-5.1155175806e-03
