1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3376819110e-03,9.9890598991e-01,-9.8894694619e-03,-5.8565523913e-03,-3.3673682243e-02,3.0634574948e-02,4.2291269247e-02,-6.5813990999e-03,-5.5806955285e-03,2.2985708807e-03,-2.6094485555e-03,-6.7756911171e-02,-8.9411788913e-03,9.6031533099e-03,1.5966112527e-02,-5.9175304592e-03
-1.4606023551e-02,4.2590669789e-02,-6.5756903743e-03,1.2815250133e-02,-5.9924364065e-02,2.2055999373e-02,3.8076788972e-03,5.5684188314e-03,-5.8716745261e-02,1.5396204330e-02,8.9806839939e-03,-3.7652683889e-02,6.0671173060e-03,-1.9162277317e-03,1.0126523915e+00,1.0278305094e-02
1.9765820139e-04,-2.4076892881e-03,1.3632614916e-02,1.8715523460e-04,5.8827434298e-03,7.4977223389e-03,1.9160021076e-02,1.8346570823e-02,-4.7526585132e-03,9.5274641440e-03,2.6761784956e-04,-4.7484652861e-03,-7.3141426751e-04,-1.9323899086e-03,-1.1318046377e-02,1.0004078231e+00
3.0101637913e-03,-2.3401657211e-04,-8.1718454698e-03,-7.3367730347e-03,1.9793070997e-02,9.7716627558e-01,4.6281949410e-03,1.1636944737e-02,1.3025568707e-02,1.7993029405e-02,2.4020178231e-03,2.7367280232e-02,2.9277092516e-03,2.0633514758e-02,-2.2563032954e-02,-5.8695151580e-03
1.1603057620e-02,-1.4683220675e-02,4.1516183585e-03,1.3817591109e-02,9.8871102142e-01,1.4494424890e-02,2.8654591463e-02,3.5470767985e-02,-2.6906843630e-05,3.9996550069e-02,-1.5740677401e-02,-3.3577470743e-02,-1.3985030399e-02,1.0865141182e-02,1.3920503465e-02,-6.0762267101e-03
-6.7713903470e-03,6.2642933296e-03,-3.2592929918e-03,8.8097828688e-04,2.7571577779e-02,-9.0755339875e-03,-2.6264809153e-02,2.8659965852e-02,3.4599552463e-02,-2.9745394613e-06,4.4737337948e-03,9.8843326084e-01,-8.0177174651e-03,1.5879947500e-02,2.9694170882e-02,1.8708527994e-02
-1.3371199982e-03,1.3434251594e-02,3.0544596369e-02,1.1796577796e-02,-8.4850615638e-03,2.7107279653e-03,1.8005001548e-03,5.7717277774e-03,-1.8102502486e-02,4.6139581937e-03,-1.0039346837e+00,-2.0328042218e-03,8.5994870275e-03,-2.3081409977e-02,-1.8663848884e-02,-1.7353094255e-03
-2.7653695950e-03,-3.5750426883e-03,1.1058995825e-03,2.4276553771e-02,-9.8906317566e-03,3.2386667782e-02,1.4141368469e-02,-3.8243955037e-02,1.1512834912e-02,9.9375715130e-01,-1.2011192716e-02,5.1553682436e-02,-1.9654743338e-03,-1.2661552775e-02,-1.9564335893e-02,-2.1831134365e-02
1.4726536244e-02,-3.8167655039e-03,1.4190327403e-02,-5.8614359235e-03,-4.6371218105e-03,-1.3435123953e-02,3.2432991887e-02,1.3257441598e-03,9.7719295321e-01,1.2458592442e-02,9.6527515841e-03,1.4672633072e-02,-2.1016806650e-02,3.1236118520e-02,-2.5235504316e-03,-3.8011077019e-03
8.1355135780e-03,-9.3256554734e-03,-1.9417749580e-02,2.3384206014e-03,1.9960421287e-04,3.0038808485e-03,2.3652338647e-02,-1.0085897562e+00,-5.4568869563e-02,-1.1544047724e-02,2.3697181912e-02,-1.3620994253e-02,1.3291417178e-02,1.1291105247e-02,7.6464887648e-03,1.1305571859e-03
-3.8989367732e-03,6.2361351635e-03,-7.6063180724e-02,1.9574715557e-03,-2.5500205891e-02,-3.0320761657e-03,1.0090438329e+00,-3.8615098881e-02,-5.5473968577e-02,2.4030696210e-03,2.7693273673e-02,6.7428338792e-03,3.2376299383e-02,8.3240073261e-04,-4.8255328800e-03,-9.8841962687e-04
-7.2784832848e-04,5.3565677231e-04,1.4217153330e-03,6.1960423731e-04,-9.5023081840e-03,-1.5943595054e-02,-4.4517671966e-02,1.4364003399e-05,-6.4055286974e-02,3.0292557785e-02,-5.8968206889e-03,-2.1171695475e-02,1.0007397478e+00,-2.3015886369e-03,-7.6750040314e-04,-2.9800171878e-04
-7.5396363028e-04,-6.6695090882e-05,-1.4118824031e-02,-2.8956546742e-04,3.7404584099e-02,-3.2423074027e-02,8.4003326863e-03,-4.8666169396e-02,6.1507351269e-03,8.7234439314e-03,1.5844590709e-02,7.2842497777e-02,1.1523844479e-02,9.9025764084e-01,-2.2483488219e-02,-1.0262501659e-02
9.5534287013e-03,1.0492429705e-02,1.0119624559e+00,1.1209994803e-02,-4.5291119082e-03,-5.0847581552e-03,-4.0384836542e-02,1.9251304641e-02,-2.3070723515e-02,1.5097795723e-02,8.4967470686e-03,-3.6249133583e-02,-1.1580853534e-02,1.6297468107e-02,-8.7332427656e-03,2.3885147137e-02
-2.4367427966e-04,-2.2459051944e-02,1.0094667600e-02,1.0006657262e+00,1.6583336608e-02,1.8452821880e-02,-4.0242039390e-04,3.3086107938e-02,-1.7650868929e-02,9.5630810120e-03,-1.2957598100e-02,-2.8661404833e-02,7.9735930404e-04,-1.0462810209e-02,3.4710180443e-02,1.0710661668e-04
